,gender,car,reality,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,family_size,begin_month,credit,income_mean,age_gen
16501,1,1,1,270000.0,4,4,1,1,12257,1463,0,0,0,2.0,34.0,1.0,135000.0,3
16502,0,0,1,67500.0,0,1,1,1,12450,1466,0,0,0,3.0,29.0,2.0,22500.0,3
16503,1,0,1,90000.0,4,4,2,1,15059,1069,0,0,0,1.0,2.0,1.0,90000.0,4
16504,0,0,1,85500.0,1,4,1,1,20806,0,0,0,1,2.0,56.0,2.0,42750.0,5
16505,0,0,1,99000.0,1,1,2,1,24611,0,0,0,0,1.0,55.0,2.0,99000.0,6
16506,0,0,1,180000.0,4,1,1,1,22228,686,1,1,0,2.0,20.0,2.0,90000.0,6
16507,1,1,1,238500.0,4,1,1,5,12187,2602,0,0,0,2.0,27.0,1.0,119250.0,3
16508,1,0,1,112500.0,4,4,1,1,15948,1234,0,0,0,3.0,31.0,2.0,37500.0,4
16509,0,1,1,225000.0,4,1,2,1,14816,1672,0,0,0,2.0,1.0,1.0,112500.0,4
16510,0,0,1,81000.0,4,4,1,1,15541,1477,0,0,0,2.0,6.0,2.0,40500.0,4
16511,0,1,1,360000.0,2,1,1,1,14498,6123,0,0,1,2.0,37.0,2.0,180000.0,3
16512,1,0,1,112500.0,4,4,0,1,14358,2317,0,0,0,4.0,37.0,2.0,28125.0,3
16513,1,0,0,126000.0,4,4,1,1,22780,9830,1,0,0,2.0,13.0,2.0,63000.0,6
16514,0,0,1,112500.0,1,4,1,1,23579,0,0,0,0,2.0,9.0,1.0,56250.0,6
16515,0,0,0,112500.0,4,4,1,1,19219,2835,0,0,0,2.0,38.0,1.0,56250.0,5
16516,0,0,0,135000.0,0,4,4,1,18473,2531,0,1,0,1.0,6.0,0.0,135000.0,5
16517,0,0,0,234000.0,4,4,3,1,17960,1626,1,0,0,1.0,43.0,2.0,234000.0,4
16518,0,0,1,202500.0,1,4,1,1,21186,0,0,0,0,2.0,51.0,1.0,101250.0,5
16519,1,1,0,270000.0,4,2,1,1,11955,893,1,1,1,2.0,53.0,2.0,135000.0,3
16520,0,0,1,315000.0,0,4,1,1,14419,2423,0,0,0,2.0,42.0,2.0,157500.0,3
16521,0,1,1,144000.0,1,4,0,1,21406,0,0,1,0,2.0,12.0,2.0,72000.0,5
16522,1,1,1,310500.0,4,4,1,1,17067,1720,0,1,1,2.0,44.0,2.0,155250.0,4
16523,0,0,0,81000.0,1,4,1,1,20283,0,0,1,0,2.0,51.0,2.0,40500.0,5
16524,0,0,1,81000.0,0,4,3,1,9322,1291,0,0,1,2.0,5.0,0.0,40500.0,2
16525,0,0,1,112500.0,4,4,1,1,11472,1026,0,0,0,3.0,17.0,1.0,37500.0,3
16526,0,1,1,292500.0,4,4,2,5,13284,4439,0,0,0,2.0,28.0,2.0,146250.0,3
16527,0,0,1,144000.0,1,4,1,1,19002,0,0,0,0,2.0,52.0,0.0,72000.0,5
16528,1,0,0,157500.0,0,4,1,1,17018,9485,0,1,0,2.0,48.0,2.0,78750.0,4
16529,0,0,1,135000.0,0,4,1,1,18195,11555,0,0,0,2.0,39.0,2.0,67500.0,4
16530,1,1,1,157500.0,0,4,1,1,17110,860,0,0,0,2.0,32.0,2.0,78750.0,4
16531,1,1,0,90000.0,1,4,1,1,19983,0,0,0,0,2.0,22.0,1.0,45000.0,5
16532,0,0,1,126000.0,0,4,1,1,14265,7373,1,1,0,2.0,4.0,2.0,63000.0,3
16533,1,1,1,405000.0,0,4,3,1,18418,3383,1,1,0,1.0,26.0,2.0,405000.0,5
16534,0,0,1,247500.0,1,4,1,1,23267,0,0,0,1,2.0,13.0,2.0,123750.0,6
16535,0,0,1,292500.0,4,4,1,1,12379,4453,0,0,1,2.0,54.0,2.0,146250.0,3
16536,0,0,1,153000.0,0,1,1,1,13283,1324,0,0,0,4.0,59.0,1.0,38250.0,3
16537,0,0,0,180000.0,4,4,3,5,10267,2593,1,0,0,1.0,38.0,2.0,180000.0,2
16538,0,1,1,157500.0,1,1,2,1,23241,0,0,0,0,1.0,2.0,0.0,157500.0,6
16539,1,0,1,202500.0,4,4,1,1,13702,3565,1,1,0,5.0,12.0,2.0,40500.0,3
16540,1,1,1,675000.0,0,1,1,1,13398,3003,0,0,0,4.0,42.0,2.0,168750.0,3
16541,0,0,0,135000.0,4,4,3,5,9632,1943,0,0,0,1.0,7.0,2.0,135000.0,2
16542,0,0,1,180000.0,4,1,1,1,22228,686,1,1,0,2.0,18.0,2.0,90000.0,6
16543,1,0,0,99000.0,4,4,3,1,17876,5239,0,0,0,2.0,0.0,0.0,49500.0,4
16544,1,1,0,326250.0,0,1,1,1,11770,108,1,0,0,2.0,50.0,0.0,163125.0,3
16545,1,0,1,157500.0,4,4,1,1,23406,2617,0,0,0,2.0,28.0,0.0,78750.0,6
16546,1,0,1,517500.0,0,1,3,1,10635,287,0,0,0,1.0,32.0,0.0,517500.0,2
16547,0,0,0,180000.0,2,4,3,1,15517,2023,0,0,0,2.0,35.0,2.0,90000.0,4
16548,0,0,1,157500.0,4,4,3,1,10809,1222,0,0,0,1.0,4.0,1.0,157500.0,2
16549,0,0,0,144000.0,1,4,1,1,21041,0,0,1,0,2.0,33.0,2.0,72000.0,5
16550,1,1,1,121500.0,1,1,1,1,24261,0,0,1,0,2.0,11.0,1.0,60750.0,6
16551,0,0,1,337500.0,2,1,3,1,15835,392,1,1,0,1.0,6.0,2.0,337500.0,4
16552,1,0,1,135000.0,4,4,1,1,15819,169,0,0,0,2.0,57.0,2.0,67500.0,4
16553,0,0,1,157500.0,0,4,1,1,17524,2182,1,1,0,2.0,8.0,2.0,78750.0,4
16554,1,0,0,360000.0,4,4,1,4,13958,969,0,1,0,2.0,9.0,2.0,180000.0,3
16555,0,0,1,180000.0,4,1,1,1,16000,2758,0,1,0,2.0,4.0,0.0,90000.0,4
16556,1,1,1,225000.0,1,1,1,1,23899,0,0,0,0,2.0,9.0,1.0,112500.0,6
16557,0,0,1,135000.0,4,4,1,1,15595,3183,0,1,0,2.0,39.0,1.0,67500.0,4
16558,0,0,1,67500.0,1,4,1,1,21027,0,0,0,0,2.0,13.0,2.0,33750.0,5
16559,1,1,1,135000.0,4,4,1,1,9768,1483,1,0,1,3.0,28.0,1.0,45000.0,2
16560,0,0,1,135000.0,4,1,1,1,8319,689,1,0,0,2.0,10.0,2.0,67500.0,2
16561,0,0,0,180000.0,0,2,1,5,8247,430,1,0,1,2.0,14.0,2.0,90000.0,2
16562,0,0,0,225000.0,2,1,1,5,10596,3365,0,0,0,4.0,22.0,2.0,56250.0,2
16563,0,0,1,157500.0,1,4,4,1,23596,0,0,0,0,1.0,29.0,1.0,157500.0,6
16564,0,0,0,112500.0,4,4,1,1,14225,5179,0,0,0,2.0,57.0,2.0,56250.0,3
16565,0,0,1,180000.0,0,1,2,1,17289,5550,0,0,1,2.0,30.0,0.0,90000.0,4
16566,1,0,1,225000.0,0,1,3,1,14195,6881,0,0,0,1.0,13.0,2.0,225000.0,3
16567,0,0,1,157500.0,0,4,1,1,17038,925,1,1,0,2.0,56.0,2.0,78750.0,4
16568,0,0,1,225000.0,4,4,1,3,19064,3907,1,1,0,2.0,2.0,1.0,112500.0,5
16569,0,1,0,315000.0,4,4,1,1,19441,4064,0,0,0,2.0,22.0,2.0,157500.0,5
16570,1,1,1,135000.0,4,4,1,1,10910,1436,1,0,0,3.0,35.0,1.0,45000.0,2
16571,1,1,1,495000.0,4,4,3,4,14358,5373,0,0,0,1.0,9.0,2.0,495000.0,3
16572,1,1,1,225000.0,4,4,1,1,16221,6903,1,1,0,4.0,26.0,2.0,56250.0,4
16573,1,1,1,157500.0,4,4,1,5,12859,4056,0,1,0,4.0,25.0,2.0,39375.0,3
16574,1,0,1,135000.0,4,4,1,1,11462,4606,0,0,0,4.0,12.0,2.0,33750.0,3
16575,0,1,1,135000.0,1,1,2,1,21844,0,0,0,0,1.0,15.0,2.0,135000.0,5
16576,0,0,1,117000.0,1,1,1,1,18009,0,0,0,0,2.0,47.0,2.0,58500.0,4
16577,0,1,1,135000.0,1,3,1,1,21334,0,0,0,0,2.0,2.0,1.0,67500.0,5
16578,1,1,1,405000.0,4,1,1,1,10323,2622,1,1,1,2.0,45.0,0.0,202500.0,2
16579,0,0,1,90000.0,0,4,1,1,12890,5359,0,0,0,3.0,43.0,2.0,30000.0,3
16580,0,1,1,157500.0,1,4,1,1,22723,0,0,0,0,2.0,41.0,2.0,78750.0,6
16581,0,0,1,112500.0,4,1,1,1,13656,2207,0,1,0,3.0,50.0,2.0,37500.0,3
16582,1,1,1,315000.0,4,1,2,1,16166,2531,0,0,0,2.0,3.0,0.0,157500.0,4
16583,1,0,0,315000.0,0,1,1,1,18321,110,0,1,0,3.0,49.0,2.0,105000.0,5
16584,0,0,1,216000.0,4,4,3,1,17937,3054,0,0,0,1.0,28.0,1.0,216000.0,4
16585,0,0,1,216000.0,0,4,1,1,17644,7840,0,0,0,2.0,24.0,2.0,108000.0,4
16586,0,1,0,337500.0,4,4,1,1,17079,681,1,1,0,2.0,14.0,1.0,168750.0,4
16587,0,0,1,180000.0,4,4,1,1,17386,888,0,0,0,2.0,39.0,2.0,90000.0,4
16588,0,1,1,67500.0,4,4,1,1,11454,1678,0,1,1,3.0,42.0,2.0,22500.0,3
16589,0,0,1,157500.0,1,4,1,1,20578,0,0,1,0,2.0,53.0,2.0,78750.0,5
16590,1,1,0,99000.0,4,1,1,5,10417,436,0,0,0,2.0,48.0,1.0,49500.0,2
16591,0,1,1,135000.0,4,4,1,1,10209,1724,0,0,1,2.0,8.0,2.0,67500.0,2
16592,0,0,1,144000.0,4,4,1,1,18705,5345,0,0,0,2.0,59.0,2.0,72000.0,5
16593,1,0,1,234000.0,4,4,1,1,11970,1748,0,0,0,3.0,34.0,2.0,78000.0,3
16594,0,0,0,49500.0,4,4,1,1,18587,195,1,0,0,2.0,16.0,2.0,24750.0,5
16595,0,0,1,288000.0,0,4,4,1,16181,117,0,1,1,1.0,16.0,2.0,288000.0,4
16596,0,1,1,139500.0,4,4,1,1,16765,1506,0,0,0,3.0,45.0,2.0,46500.0,4
16597,1,1,1,216000.0,0,1,1,1,19147,1868,0,1,0,2.0,16.0,2.0,108000.0,5
16598,0,0,1,247500.0,1,4,3,1,23280,0,0,0,0,1.0,7.0,2.0,247500.0,6
16599,0,0,1,58500.0,2,4,3,1,19566,6129,1,0,0,1.0,14.0,2.0,58500.0,5
16600,0,0,1,130500.0,2,4,1,1,12676,3455,0,0,0,2.0,49.0,2.0,65250.0,3
16601,0,0,1,297000.0,0,4,3,4,15519,3234,0,0,0,1.0,20.0,2.0,297000.0,4
16602,0,0,1,117000.0,0,4,0,1,14041,460,0,0,0,3.0,3.0,0.0,39000.0,3
16603,1,1,1,225000.0,4,4,1,1,18718,583,1,0,0,3.0,28.0,2.0,75000.0,5
16604,0,1,1,180000.0,2,4,1,1,20644,3873,0,0,0,2.0,11.0,2.0,90000.0,5
16605,0,0,1,121500.0,4,4,1,1,16375,962,0,1,0,3.0,12.0,1.0,40500.0,4
16606,0,0,1,337500.0,4,1,4,1,22613,2970,0,1,0,1.0,54.0,2.0,337500.0,6
16607,0,1,0,270000.0,4,1,1,1,10569,565,0,1,0,2.0,20.0,2.0,135000.0,2
16608,1,0,0,247500.0,4,4,3,1,16797,6583,0,1,0,2.0,31.0,2.0,123750.0,4
16609,0,0,0,33300.0,1,4,1,3,19605,0,0,0,0,2.0,22.0,2.0,16650.0,5
16610,0,0,1,225000.0,0,1,4,1,19811,10047,0,1,0,1.0,19.0,1.0,225000.0,5
16611,1,1,1,315000.0,1,1,1,1,19380,0,0,1,0,2.0,10.0,1.0,157500.0,5
16612,0,0,1,121500.0,4,4,1,1,9448,355,0,0,0,3.0,31.0,0.0,40500.0,2
16613,0,0,1,180000.0,4,4,1,1,9492,1450,0,0,0,3.0,14.0,1.0,60000.0,2
16614,0,0,1,135000.0,1,4,3,1,22802,0,0,1,0,1.0,4.0,2.0,135000.0,6
16615,0,0,1,337500.0,2,1,1,1,15648,4157,1,0,1,4.0,0.0,1.0,84375.0,4
16616,0,0,1,112500.0,4,4,1,1,10989,135,1,1,0,3.0,6.0,0.0,37500.0,3
16617,0,0,1,67500.0,4,4,1,1,15408,1726,0,0,1,2.0,41.0,2.0,33750.0,4
16618,0,0,0,49500.0,4,4,1,1,11624,949,1,1,0,2.0,7.0,1.0,24750.0,3
16619,1,1,1,193500.0,2,1,1,1,17627,4816,0,1,0,2.0,39.0,2.0,96750.0,4
16620,1,1,0,225000.0,4,4,1,1,19972,6610,0,0,0,2.0,35.0,2.0,112500.0,5
16621,1,0,1,157500.0,1,4,0,1,22210,0,0,1,0,2.0,25.0,2.0,78750.0,6
16622,1,1,0,202500.0,4,1,1,1,11736,727,0,0,0,4.0,32.0,2.0,50625.0,3
16623,0,0,1,135000.0,4,4,1,1,19366,432,0,0,0,2.0,33.0,1.0,67500.0,5
16624,0,0,1,135000.0,4,4,1,1,10112,3170,1,1,0,3.0,7.0,1.0,45000.0,2
16625,0,0,1,162000.0,4,4,0,1,12369,1432,1,1,0,2.0,60.0,2.0,81000.0,3
16626,0,0,1,387000.0,0,4,1,1,20082,4979,0,0,0,2.0,54.0,1.0,193500.0,5
16627,1,1,0,270000.0,4,4,1,1,18147,1101,1,0,0,4.0,54.0,1.0,67500.0,4
16628,0,0,1,135000.0,1,1,1,1,23640,0,0,1,1,2.0,33.0,1.0,67500.0,6
16629,1,0,1,450000.0,0,4,3,5,10363,1282,0,0,0,1.0,11.0,2.0,450000.0,2
16630,0,0,1,90000.0,1,4,3,1,24373,0,0,0,0,1.0,31.0,2.0,90000.0,6
16631,1,1,1,157500.0,4,4,1,1,13049,747,0,0,0,2.0,46.0,2.0,78750.0,3
16632,0,0,1,157500.0,0,4,3,1,18258,628,1,1,0,1.0,46.0,2.0,157500.0,5
16633,0,0,0,58500.0,1,4,1,1,20970,0,0,0,0,2.0,39.0,2.0,29250.0,5
16634,1,0,1,180000.0,4,4,1,1,13828,6004,1,1,0,4.0,6.0,2.0,45000.0,3
16635,0,0,0,270000.0,1,4,1,1,20578,0,0,0,0,2.0,7.0,2.0,135000.0,5
16636,0,0,1,135000.0,4,4,1,1,14347,1738,0,0,0,4.0,30.0,2.0,33750.0,3
16637,1,1,1,180000.0,0,4,1,1,21202,1696,0,0,0,2.0,41.0,2.0,90000.0,5
16638,0,0,0,76500.0,4,4,1,1,10080,735,1,0,0,3.0,5.0,2.0,25500.0,2
16639,0,1,0,135000.0,4,4,1,1,13928,3052,0,0,0,4.0,9.0,2.0,33750.0,3
16640,0,0,1,144000.0,2,4,1,1,18136,10110,0,1,0,2.0,22.0,2.0,72000.0,4
16641,0,0,1,135000.0,4,4,1,1,18875,2675,0,0,0,3.0,55.0,2.0,45000.0,5
16642,1,0,1,202500.0,0,4,1,1,14952,104,0,1,0,3.0,5.0,2.0,67500.0,4
16643,0,0,1,198000.0,1,4,2,1,20514,0,0,0,0,1.0,4.0,2.0,198000.0,5
16644,0,0,1,144000.0,4,4,1,1,18841,4166,1,1,0,2.0,50.0,2.0,72000.0,5
16645,0,1,1,157500.0,4,1,1,0,22185,347,1,0,0,2.0,17.0,2.0,78750.0,6
16646,0,0,0,135000.0,0,4,1,1,17614,4219,0,0,0,2.0,40.0,2.0,67500.0,4
16647,1,1,0,180000.0,4,4,1,1,10376,126,0,1,0,2.0,40.0,2.0,90000.0,2
16648,0,0,1,121500.0,4,4,4,1,17432,2417,1,1,0,1.0,28.0,1.0,121500.0,4
16649,0,0,0,180000.0,4,4,3,1,14817,1115,0,0,1,1.0,4.0,1.0,180000.0,4
16650,0,0,0,157500.0,1,4,1,1,20255,0,0,0,0,2.0,17.0,2.0,78750.0,5
16651,0,0,0,135000.0,1,4,1,1,24255,0,0,0,0,2.0,38.0,2.0,67500.0,6
16652,0,1,0,157500.0,4,4,1,1,20191,5940,0,0,0,2.0,36.0,1.0,78750.0,5
16653,1,1,0,225000.0,0,4,1,1,12241,2893,0,0,0,3.0,33.0,2.0,75000.0,3
16654,0,0,1,49500.0,1,4,1,1,22446,0,0,0,0,2.0,44.0,2.0,24750.0,6
16655,0,0,1,180000.0,1,4,4,1,23421,0,0,0,0,1.0,12.0,2.0,180000.0,6
16656,1,1,1,450000.0,0,1,3,1,10837,588,0,0,1,1.0,1.0,1.0,450000.0,2
16657,0,0,0,135000.0,0,4,0,1,12873,197,0,0,0,3.0,35.0,1.0,45000.0,3
16658,1,1,1,99000.0,4,4,1,4,9928,1531,0,0,0,2.0,33.0,2.0,49500.0,2
16659,1,1,1,135000.0,4,4,1,1,10000,1779,0,0,0,3.0,28.0,2.0,45000.0,2
16660,0,0,1,135000.0,4,4,0,5,11567,655,0,0,1,3.0,6.0,2.0,45000.0,3
16661,0,0,0,139500.0,1,4,1,1,20863,0,0,0,0,2.0,13.0,2.0,69750.0,5
16662,1,1,0,180000.0,4,4,1,1,10376,126,0,1,0,2.0,39.0,2.0,90000.0,2
16663,0,0,1,157500.0,0,4,1,1,16562,1043,0,0,0,2.0,28.0,2.0,78750.0,4
16664,1,0,1,112500.0,4,4,1,1,19087,6128,0,0,0,2.0,2.0,1.0,56250.0,5
16665,0,0,0,117000.0,4,4,1,1,17087,7310,1,1,0,2.0,4.0,0.0,58500.0,4
16666,1,1,0,180000.0,4,1,1,1,8877,1737,1,1,0,3.0,19.0,2.0,60000.0,2
16667,0,1,1,450000.0,2,1,1,1,22889,221,0,1,0,2.0,27.0,2.0,225000.0,6
16668,0,1,0,202500.0,4,4,0,1,18671,1174,0,0,0,2.0,53.0,1.0,101250.0,5
16669,0,1,1,225000.0,4,4,1,1,13160,6156,0,0,0,4.0,5.0,2.0,56250.0,3
16670,1,1,1,135000.0,4,1,1,1,9621,126,0,0,0,3.0,31.0,1.0,45000.0,2
16671,0,0,1,135000.0,4,4,1,1,20111,10290,0,0,0,2.0,42.0,0.0,67500.0,5
16672,0,0,1,157500.0,0,1,1,1,13766,73,0,0,0,4.0,15.0,1.0,39375.0,3
16673,0,0,1,130500.0,4,4,1,1,13520,5488,0,0,0,2.0,46.0,2.0,65250.0,3
16674,0,0,1,135000.0,2,4,3,1,10066,3026,1,1,0,1.0,17.0,2.0,135000.0,2
16675,1,1,1,292500.0,4,4,1,1,16666,4469,0,1,0,3.0,4.0,2.0,97500.0,4
16676,0,0,0,112500.0,0,2,1,1,10177,2339,0,1,0,2.0,46.0,2.0,56250.0,2
16677,0,0,1,270000.0,4,4,1,1,16693,6678,0,0,0,2.0,16.0,2.0,135000.0,4
16678,1,1,0,157500.0,4,4,1,1,23424,14887,0,0,0,2.0,38.0,0.0,78750.0,6
16679,0,1,1,225000.0,0,1,1,1,10457,979,0,0,0,2.0,34.0,2.0,112500.0,2
16680,1,0,1,90000.0,0,4,1,5,8316,149,0,0,0,3.0,28.0,0.0,30000.0,2
16681,1,1,0,270000.0,4,2,1,1,15053,3386,0,0,0,3.0,25.0,0.0,90000.0,4
16682,0,1,0,148500.0,0,1,1,1,12655,2043,1,0,0,2.0,40.0,2.0,74250.0,3
16683,0,1,1,270000.0,1,4,1,1,23768,0,0,0,0,2.0,21.0,1.0,135000.0,6
16684,1,1,0,180000.0,4,4,1,1,9586,1070,0,0,0,2.0,18.0,2.0,90000.0,2
16685,1,0,1,144000.0,4,4,0,1,16979,1830,0,0,0,2.0,5.0,2.0,72000.0,4
16686,0,1,0,342000.0,2,1,3,1,12214,3807,0,0,0,1.0,25.0,1.0,342000.0,3
16687,0,1,0,265500.0,4,4,1,1,14709,931,0,0,0,2.0,8.0,0.0,132750.0,4
16688,0,1,1,157500.0,1,4,1,1,20661,0,0,1,0,3.0,7.0,2.0,52500.0,5
16689,0,0,1,202500.0,4,4,1,1,14152,4673,0,0,0,3.0,20.0,2.0,67500.0,3
16690,0,0,1,112500.0,1,4,1,1,22396,0,0,0,0,2.0,41.0,2.0,56250.0,6
16691,1,0,1,180000.0,2,1,1,1,24204,2462,0,0,0,2.0,24.0,1.0,90000.0,6
16692,1,1,0,180000.0,2,4,1,1,14759,991,0,0,0,3.0,25.0,2.0,60000.0,4
16693,0,0,0,180000.0,4,4,0,1,10456,1953,1,0,0,2.0,23.0,2.0,90000.0,2
16694,1,0,1,270000.0,4,4,1,5,14754,2871,1,0,0,2.0,3.0,1.0,135000.0,4
16695,1,1,1,103500.0,4,4,3,1,15389,607,0,0,0,1.0,27.0,2.0,103500.0,4
16696,0,0,0,180000.0,1,1,3,1,21191,0,0,1,0,1.0,42.0,2.0,180000.0,5
16697,0,0,0,135000.0,4,4,1,2,12130,798,0,0,0,2.0,10.0,2.0,67500.0,3
16698,0,0,1,157500.0,1,4,1,1,23758,0,0,0,1,2.0,55.0,2.0,78750.0,6
16699,0,0,0,76500.0,4,1,0,1,12506,495,1,0,0,3.0,56.0,1.0,25500.0,3
16700,0,1,1,216000.0,0,4,1,1,13402,542,0,0,0,2.0,44.0,2.0,108000.0,3
16701,1,1,1,180000.0,4,1,1,1,14082,1800,0,0,0,3.0,39.0,2.0,60000.0,3
16702,1,1,1,135000.0,4,1,1,1,13784,1773,0,1,1,4.0,57.0,0.0,33750.0,3
16703,0,0,1,157500.0,1,4,1,1,22861,0,0,1,0,2.0,27.0,2.0,78750.0,6
16704,1,0,1,135000.0,1,4,0,1,23094,0,0,1,0,2.0,28.0,2.0,67500.0,6
16705,0,0,0,112500.0,4,4,1,5,11499,4006,0,1,1,3.0,32.0,1.0,37500.0,3
16706,1,1,1,225000.0,0,4,1,1,16084,1382,0,0,0,4.0,24.0,0.0,56250.0,4
16707,0,1,1,81000.0,4,4,1,1,20051,7593,0,1,0,2.0,27.0,2.0,40500.0,5
16708,0,0,1,180000.0,4,4,1,1,22011,4273,0,0,0,2.0,49.0,0.0,90000.0,6
16709,0,0,1,337500.0,4,4,1,1,12790,3329,0,0,1,3.0,15.0,2.0,112500.0,3
16710,0,0,1,157500.0,0,4,1,2,13480,1328,0,0,1,3.0,2.0,1.0,52500.0,3
16711,0,0,1,270000.0,0,4,3,1,21185,2381,0,0,0,1.0,26.0,2.0,270000.0,5
16712,0,0,1,112500.0,4,4,1,1,13741,5221,0,0,0,3.0,27.0,2.0,37500.0,3
16713,0,1,1,315000.0,4,4,1,1,15506,6099,0,0,0,3.0,36.0,1.0,105000.0,4
16714,0,0,1,270000.0,4,4,2,1,18340,2052,0,0,1,1.0,46.0,0.0,270000.0,5
16715,0,0,1,148500.0,4,4,3,1,19826,2888,0,0,1,1.0,48.0,2.0,148500.0,5
16716,0,0,1,135000.0,4,4,1,1,20111,10290,0,0,0,2.0,52.0,2.0,67500.0,5
16717,1,1,1,189000.0,4,2,1,1,15287,2501,0,1,0,3.0,47.0,1.0,63000.0,4
16718,0,0,0,225000.0,0,4,1,1,14476,4987,0,0,0,4.0,35.0,2.0,56250.0,3
16719,0,0,1,157500.0,4,1,1,1,12086,4175,0,1,0,2.0,28.0,0.0,78750.0,3
16720,0,0,1,135000.0,1,4,2,1,20752,0,0,0,0,1.0,23.0,2.0,135000.0,5
16721,0,0,1,157500.0,0,1,1,1,12135,1216,0,0,0,4.0,23.0,0.0,39375.0,3
16722,0,0,0,112500.0,2,1,3,1,10557,2410,0,0,0,1.0,38.0,2.0,112500.0,2
16723,1,1,1,112500.0,4,4,1,1,12733,3185,1,0,0,2.0,7.0,1.0,56250.0,3
16724,0,0,1,247500.0,4,4,1,1,14943,159,0,0,1,2.0,8.0,2.0,123750.0,4
16725,0,1,1,175500.0,4,4,1,1,18053,3141,0,0,0,2.0,19.0,0.0,87750.0,4
16726,0,1,1,270000.0,0,1,1,1,17833,620,0,1,0,2.0,50.0,2.0,135000.0,4
16727,0,0,1,292500.0,4,1,1,1,21111,4816,0,0,0,2.0,38.0,2.0,146250.0,5
16728,0,0,1,292500.0,1,4,1,1,21079,0,0,0,0,2.0,2.0,1.0,146250.0,5
16729,1,0,0,202500.0,4,4,2,1,14364,6352,0,0,0,1.0,30.0,2.0,202500.0,3
16730,0,0,0,202500.0,4,4,1,1,13446,2720,0,0,0,4.0,31.0,2.0,50625.0,3
16731,0,0,1,94500.0,2,1,2,1,18465,1930,1,0,0,1.0,58.0,1.0,94500.0,5
16732,0,0,1,202500.0,1,3,3,1,21304,0,0,0,0,1.0,40.0,2.0,202500.0,5
16733,1,1,1,135000.0,4,4,2,1,13914,507,0,0,0,1.0,44.0,2.0,135000.0,3
16734,1,0,1,135000.0,4,4,3,1,10042,2177,0,0,0,1.0,42.0,2.0,135000.0,2
16735,0,0,1,76500.0,1,4,1,1,20442,0,0,1,0,3.0,26.0,2.0,25500.0,5
16736,0,0,1,247500.0,0,4,1,1,12309,2788,0,1,0,2.0,26.0,2.0,123750.0,3
16737,0,1,1,144000.0,4,1,1,1,14291,532,0,0,1,4.0,58.0,2.0,36000.0,3
16738,0,0,1,130500.0,2,4,1,1,12676,3455,0,0,0,2.0,8.0,2.0,65250.0,3
16739,0,0,1,157500.0,1,1,1,1,23002,0,0,0,0,2.0,17.0,2.0,78750.0,6
16740,0,0,1,112500.0,4,4,4,1,14199,2970,1,1,0,2.0,39.0,2.0,56250.0,3
16741,0,0,1,144000.0,2,4,1,1,18136,10110,0,1,0,2.0,23.0,0.0,72000.0,4
16742,0,0,0,135000.0,4,1,1,5,10263,583,0,0,0,3.0,44.0,1.0,45000.0,2
16743,1,0,1,234000.0,4,4,1,1,11970,1748,0,0,0,3.0,36.0,2.0,78000.0,3
16744,0,0,1,225000.0,4,4,1,1,19984,3915,0,0,0,2.0,46.0,1.0,112500.0,5
16745,0,1,0,337500.0,0,1,1,1,12826,5099,1,1,0,2.0,17.0,2.0,168750.0,3
16746,0,0,1,121500.0,4,1,1,1,11007,762,0,0,0,3.0,17.0,2.0,40500.0,3
16747,1,1,1,247500.0,4,4,1,1,10771,1351,0,0,0,4.0,10.0,0.0,61875.0,2
16748,0,1,0,67500.0,2,4,1,1,15151,1162,0,0,0,3.0,2.0,1.0,22500.0,4
16749,0,1,1,675000.0,4,4,1,1,18605,224,0,0,0,4.0,5.0,1.0,168750.0,5
16750,0,1,0,171000.0,0,1,1,1,11082,1976,1,0,0,3.0,51.0,0.0,57000.0,3
16751,0,0,1,126000.0,4,4,1,1,12140,779,0,0,0,1.0,37.0,2.0,126000.0,3
16752,0,1,1,135000.0,0,1,1,1,11278,2481,0,0,0,3.0,28.0,2.0,45000.0,3
16753,0,1,1,247500.0,4,4,3,1,7959,1045,0,0,0,1.0,5.0,2.0,247500.0,2
16754,0,0,0,198000.0,1,4,4,1,22002,0,0,1,0,1.0,8.0,2.0,198000.0,6
16755,0,1,1,270000.0,0,4,1,1,14186,1736,0,1,0,3.0,13.0,1.0,90000.0,3
16756,0,0,1,112500.0,1,4,0,1,21216,0,0,1,0,2.0,57.0,2.0,56250.0,5
16757,1,1,1,225000.0,2,1,1,1,11429,3165,1,0,0,3.0,41.0,2.0,75000.0,3
16758,1,1,1,180000.0,0,4,1,1,17975,3476,0,0,0,2.0,27.0,2.0,90000.0,4
16759,1,1,1,225000.0,4,4,1,1,16277,6979,0,0,0,2.0,23.0,2.0,112500.0,4
16760,0,0,1,270000.0,0,4,1,1,13679,4391,0,0,1,3.0,17.0,1.0,90000.0,3
16761,0,0,0,90000.0,4,4,1,1,16372,3900,0,1,0,2.0,15.0,1.0,45000.0,4
16762,1,1,1,495000.0,0,4,1,1,16497,1190,0,1,0,3.0,25.0,0.0,165000.0,4
16763,0,0,0,81000.0,4,4,1,1,19700,10370,0,1,0,2.0,37.0,0.0,40500.0,5
16764,0,0,0,135000.0,4,1,1,1,11524,1892,1,1,0,3.0,16.0,2.0,45000.0,3
